"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"22.05.2019","47,74","47,46","47,82","47,07","9,22M","0,65%"
"21.05.2019","47,43","46,55","47,46","46,48","12,02M","2,42%"
"20.05.2019","46,31","46,38","46,58","46,10","11,08M","-1,15%"
"17.05.2019","46,85","46,69","47,23","46,59","10,15M","-0,57%"
"16.05.2019","47,12","46,70","47,84","46,63","15,38M","1,05%"
"15.05.2019","46,63","45,62","46,75","45,52","10,14M","1,57%"
"14.05.2019","45,91","46,09","46,44","45,88","12,97M","0,02%"
"13.05.2019","45,90","46,35","46,59","45,83","15,45M","-2,36%"
"10.05.2019","47,01","46,90","47,32","46,23","12,02M","-0,47%"
"09.05.2019","47,23","47,17","47,38","46,76","13,89M","-0,46%"
"08.05.2019","47,45","47,09","47,68","46,81","13,21M","0,49%"
"07.05.2019","47,22","47,75","47,92","46,92","13,19M","-1,83%"
"06.05.2019","48,10","47,79","48,20","47,59","14,48M","-1,07%"
"03.05.2019","48,62","47,37","48,80","47,27","24,36M","3,71%"
"02.05.2019","46,88","46,78","47,07","46,51","12,68M","0,64%"
"01.05.2019","46,58","46,32","46,87","45,85","18,28M","0,32%"
"30.04.2019","46,43","46,48","46,58","46,00","14,16M","0,24%"
"29.04.2019","46,32","45,78","46,78","45,77","15,74M","0,94%"
"26.04.2019","45,89","46,08","46,15","45,26","13,67M","0,55%"
"25.04.2019","45,64","45,05","45,75","44,54","17,29M","2,29%"
"24.04.2019","44,62","45,51","45,55","44,61","15,06M","-1,54%"
"23.04.2019","45,32","45,34","45,54","44,95","14,39M","0,18%"
"22.04.2019","45,24","45,34","45,65","44,90","15,75M","-0,62%"
"18.04.2019","45,52","46,05","46,13","45,02","23,63M","-0,61%"
"17.04.2019","45,80","46,17","46,20","45,43","20,09M","-0,48%"
"16.04.2019","46,02","46,84","46,89","45,98","21,34M","-1,03%"
"15.04.2019","46,50","45,83","46,71","45,65","20,26M","2,04%"
"12.04.2019","45,57","46,41","46,42","45,40","25,36M","-1,13%"
"11.04.2019","46,09","46,11","46,33","45,43","19,85M","0,44%"
"10.04.2019","45,89","45,98","46,32","45,71","13,08M","-0,20%"
"09.04.2019","45,98","46,60","46,67","45,88","16,07M","-1,73%"
"08.04.2019","46,79","46,70","46,89","46,53","15,95M","0,32%"
"05.04.2019","46,64","46,88","47,10","46,51","16,04M","-0,06%"
"04.04.2019","46,67","46,64","46,73","46,17","17,93M","-0,45%"
"03.04.2019","46,88","47,08","47,47","46,34","21,74M","0,39%"
"02.04.2019","46,70","47,12","47,44","46,69","15,10M","-0,83%"
"01.04.2019","47,09","48,05","48,10","46,75","21,24M","-1,30%"
"29.03.2019","47,71","46,74","48,30","46,52","49,29M","-0,27%"
"28.03.2019","47,84","48,28","48,51","47,78","16,79M","-0,29%"
"27.03.2019","47,98","48,26","49,09","47,96","19,70M","-0,74%"
"26.03.2019","48,34","47,86","48,44","47,79","16,68M","1,79%"
"25.03.2019","47,49","48,15","48,20","47,38","12,97M","-1,39%"
"22.03.2019","48,16","48,78","49,06","48,15","14,12M","-1,55%"
"21.03.2019","48,92","49,13","49,23","48,73","13,31M","-0,55%"
"20.03.2019","49,19","49,70","49,70","48,55","17,44M","-0,83%"
"19.03.2019","49,60","50,01","50,11","49,47","11,66M","-0,52%"
"18.03.2019","49,86","50,00","50,11","49,63","11,63M","-0,20%"
"15.03.2019","49,96","49,88","50,09","48,84","27,37M","0,14%"
"14.03.2019","49,89","51,00","51,24","48,79","31,50M","-2,12%"
"13.03.2019","50,97","50,52","51,03","50,31","12,36M","1,17%"
"12.03.2019","50,38","50,91","51,09","50,35","12,77M","-1,02%"
"11.03.2019","50,90","51,39","51,55","50,54","13,96M","-0,95%"
"08.03.2019","51,39","51,09","51,41","50,36","18,67M","-0,23%"
"07.03.2019","51,51","52,70","52,82","51,22","19,10M","-2,61%"
"06.03.2019","52,89","53,81","54,00","52,65","23,65M","-1,69%"
"05.03.2019","53,80","53,14","54,38","52,92","23,85M","1,41%"
"04.03.2019","53,05","53,20","53,27","52,51","20,53M","-0,32%"
"01.03.2019","53,22","51,67","53,28","51,51","34,76M","3,02%"
"28.02.2019","51,66","51,86","52,62","51,08","80,89M","1,37%"
"27.02.2019","50,96","50,00","51,14","49,95","17,45M","1,59%"
"26.02.2019","50,16","50,60","50,86","50,09","12,32M","-0,97%"
"25.02.2019","50,65","51,15","51,15","50,57","10,55M","-0,65%"
"22.02.2019","50,98","50,44","51,04","50,13","14,91M","1,70%"
"21.02.2019","50,13","51,08","52,80","50,09","25,95M","-2,28%"
"20.02.2019","51,30","51,35","51,89","50,75","21,47M","-0,12%"
"19.02.2019","51,36","51,68","52,02","51,26","9,73M","-0,60%"
"15.02.2019","51,67","51,42","51,87","50,92","15,45M","1,65%"
"14.02.2019","50,83","51,06","51,36","50,51","17,86M","-0,29%"
"13.02.2019","50,98","49,85","51,19","49,71","14,61M","2,55%"
"12.02.2019","49,71","50,38","50,45","49,51","13,82M","-0,78%"
"11.02.2019","50,10","50,22","50,32","49,58","14,11M","-0,24%"
"08.02.2019","50,22","49,71","50,25","49,58","9,62M","0,34%"
"07.02.2019","50,05","50,75","50,77","49,77","10,64M","-2,13%"
"06.02.2019","51,14","50,04","51,22","50,00","13,10M","1,97%"
"05.02.2019","50,15","51,02","51,07","50,09","15,03M","-1,38%"
"04.02.2019","50,85","50,82","50,90","49,58","26,14M","1,92%"
"01.02.2019","49,89","49,01","50,04","48,58","18,51M","1,05%"
"31.01.2019","49,37","49,09","49,55","48,66","12,95M","1,04%"
"30.01.2019","48,86","48,78","49,21","48,18","10,57M","1,12%"
"29.01.2019","48,32","48,30","48,65","47,88","10,88M","0,00%"
"28.01.2019","48,32","48,67","48,83","48,14","9,72M","-1,25%"
"25.01.2019","48,93","49,57","50,10","48,46","19,65M","-0,18%"
"24.01.2019","49,02","48,75","50,50","48,30","20,22M","-1,88%"
"23.01.2019","49,96","50,03","50,40","49,60","15,68M","0,48%"
"22.01.2019","49,72","49,78","49,80","49,03","17,12M","-0,80%"
"18.01.2019","50,12","49,78","50,33","48,94","20,41M","1,05%"
"17.01.2019","49,60","49,16","49,88","48,47","21,20M","0,96%"
"16.01.2019","49,13","49,65","50,26","49,10","14,96M","-1,19%"
"15.01.2019","49,72","48,29","49,83","48,00","23,12M","3,65%"
"14.01.2019","47,97","48,30","48,37","47,58","18,30M","-0,04%"
"11.01.2019","47,99","47,50","48,02","47,10","12,47M","0,57%"
"10.01.2019","47,72","47,08","48,01","46,42","24,95M","1,14%"
"09.01.2019","47,18","48,00","48,00","46,74","19,72M","-1,69%"
"08.01.2019","47,99","48,78","48,88","47,00","16,42M","-0,87%"
"07.01.2019","48,41","47,04","48,74","46,36","26,80M","3,24%"
"04.01.2019","46,89","45,88","47,55","45,86","47,52M","3,92%"
"03.01.2019","45,12","46,92","47,62","44,30","80,35M","-13,94%"
"02.01.2019","52,43","51,34","52,84","51,34","8,44M","0,87%"
"31.12.2018","51,98","51,07","52,01","51,03","7,37M","2,04%"
"28.12.2018","50,94","50,61","51,70","50,50","7,69M","1,05%"
"27.12.2018","50,41","49,64","50,41","48,72","7,92M","0,76%"
"26.12.2018","50,03","48,81","50,10","47,89","8,39M","2,60%"
"24.12.2018","48,76","49,46","49,69","48,75","5,58M","-2,13%"
"21.12.2018","49,82","50,22","51,38","49,63","14,47M","-0,48%"
"20.12.2018","50,06","50,25","50,59","49,75","10,18M","-0,65%"
"19.12.2018","50,39","51,85","52,00","49,86","7,81M","-2,27%"
"18.12.2018","51,56","51,36","52,05","51,05","8,41M","1,26%"
"17.12.2018","50,92","51,93","52,44","50,76","12,52M","-2,30%"
"14.12.2018","52,12","53,21","53,26","51,93","10,71M","-2,83%"
"13.12.2018","53,64","53,51","53,94","53,31","8,46M","0,37%"
"12.12.2018","53,44","53,00","54,25","52,96","7,45M","1,93%"
"11.12.2018","52,43","53,07","53,17","51,92","8,79M","-0,29%"
"10.12.2018","52,58","53,25","53,29","51,37","8,04M","-0,94%"
"07.12.2018","53,08","53,23","53,80","52,75","10,46M","-0,32%"
"06.12.2018","53,25","52,16","53,25","51,66","11,40M","2,34%"
"04.12.2018","52,03","53,42","53,83","51,95","9,19M","-2,35%"
"03.12.2018","53,28","53,58","53,99","52,95","9,60M","-0,34%"
"30.11.2018","53,46","51,80","53,48","51,75","13,93M","3,16%"
"29.11.2018","51,82","51,99","52,37","51,38","7,47M","-0,35%"
"28.11.2018","52,00","51,45","52,33","51,26","8,00M","1,66%"
"27.11.2018","51,15","50,69","51,25","49,86","16,86M","-3,00%"
"26.11.2018","52,73","53,39","53,47","52,35","6,75M","-0,38%"
"23.11.2018","52,93","52,98","53,44","52,68","2,33M","-0,51%"
"21.11.2018","53,20","53,80","53,88","52,95","6,93M","-0,60%"
"20.11.2018","53,52","53,01","53,81","52,90","12,62M","0,07%"
"19.11.2018","53,48","53,96","54,13","52,99","11,08M","-1,09%"
"16.11.2018","54,07","53,59","54,81","53,43","10,13M","1,50%"
"15.11.2018","53,27","52,15","53,35","51,71","7,63M","1,29%"
"14.11.2018","52,59","52,89","52,94","52,27","6,38M","0,00%"
"13.11.2018","52,59","53,02","53,32","52,30","4,59M","-0,49%"
"12.11.2018","52,85","53,36","53,53","52,70","6,26M","-1,01%"
"09.11.2018","53,39","52,80","53,62","52,60","8,11M","1,10%"
"08.11.2018","52,81","53,01","53,67","52,62","6,98M","-0,34%"
"07.11.2018","52,99","51,88","53,11","51,88","9,50M","3,19%"
"06.11.2018","51,35","51,97","52,12","50,50","10,20M","-1,31%"
"05.11.2018","52,03","51,31","52,13","51,22","6,80M","2,64%"
"02.11.2018","50,69","52,46","52,49","50,38","9,24M","-2,76%"
"01.11.2018","52,13","50,68","52,23","50,64","8,31M","3,15%"
"31.10.2018","50,54","50,40","51,16","50,11","9,52M","1,04%"
"30.10.2018","50,02","49,72","50,19","49,08","11,26M","0,58%"
"29.10.2018","49,73","51,18","51,21","49,20","10,03M","-1,39%"
"26.10.2018","50,43","49,21","51,06","48,79","13,67M","2,48%"
"25.10.2018","49,21","48,83","50,37","46,94","16,21M","0,78%"
"24.10.2018","48,83","50,70","51,17","48,67","13,58M","-3,59%"
"23.10.2018","50,65","50,52","51,03","49,83","15,37M","-0,45%"
"22.10.2018","50,88","51,25","51,90","50,51","24,63M","-6,30%"
"19.10.2018","54,30","55,85","55,85","54,29","14,98M","-3,00%"
"18.10.2018","55,98","57,50","57,53","55,70","13,61M","-4,96%"
"17.10.2018","58,90","57,93","59,27","57,66","6,55M","1,85%"
"16.10.2018","57,83","57,93","58,09","57,12","6,45M","0,38%"
"15.10.2018","57,61","57,70","58,20","57,34","6,36M","0,17%"
"12.10.2018","57,51","57,81","57,96","56,66","10,71M","0,02%"
"11.10.2018","57,50","60,77","60,77","57,02","12,54M","-5,38%"
"10.10.2018","60,77","62,93","63,35","60,75","10,43M","-3,89%"
"09.10.2018","63,23","62,71","63,69","62,47","6,62M","0,52%"
"08.10.2018","62,90","62,46","63,15","62,21","7,77M","0,79%"
"05.10.2018","62,41","62,48","62,89","62,12","3,80M","0,08%"
"04.10.2018","62,36","62,23","62,60","61,90","4,37M","-0,46%"
"03.10.2018","62,65","62,99","63,20","62,32","4,74M","-0,24%"
"02.10.2018","62,80","62,23","62,82","61,92","5,33M","1,13%"
"01.10.2018","62,10","62,37","62,65","62,04","4,34M","0,03%"
"28.09.2018","62,08","61,95","62,11","61,69","3,69M","0,21%"
"27.09.2018","61,95","61,66","62,09","61,47","4,71M","0,54%"
"26.09.2018","61,62","61,88","62,38","61,42","5,84M","-0,32%"
"25.09.2018","61,82","61,82","62,52","61,73","5,90M","0,37%"
"24.09.2018","61,59","61,99","62,29","61,27","3,94M","-1,06%"
"21.09.2018","62,25","61,87","62,62","61,75","9,01M","0,81%"
"20.09.2018","61,75","60,83","61,95","60,82","4,52M","1,56%"
"19.09.2018","60,80","61,54","62,24","60,59","4,45M","-1,11%"
"18.09.2018","61,48","61,18","61,66","61,13","3,70M","0,29%"
"17.09.2018","61,30","60,85","61,50","60,66","4,43M","1,01%"
"14.09.2018","60,69","60,67","60,72","60,29","3,89M","-0,16%"
"13.09.2018","60,79","60,70","60,96","59,52","6,12M","0,76%"
"12.09.2018","60,33","60,53","60,64","59,88","7,03M","-0,26%"
"11.09.2018","60,49","60,85","61,01","60,44","3,59M","-0,61%"
"10.09.2018","60,86","61,50","61,77","60,80","3,96M","-0,73%"
"07.09.2018","61,31","60,72","61,41","60,64","3,52M","0,61%"
"06.09.2018","60,94","61,03","61,38","60,87","4,98M","-0,42%"
"05.09.2018","61,20","60,60","61,31","60,41","6,30M","1,19%"
"04.09.2018","60,48","60,50","60,69","59,88","4,75M","-0,12%"
"31.08.2018","60,55","60,47","60,70","60,21","3,35M","-0,23%"
"30.08.2018","60,69","61,05","61,23","60,48","3,93M","-0,70%"
"29.08.2018","61,12","60,10","61,25","60,06","4,62M","1,58%"
"28.08.2018","60,17","59,93","60,28","59,68","3,06M","0,27%"
"27.08.2018","60,01","60,23","60,63","59,95","4,33M","0,07%"
"24.08.2018","59,97","60,10","60,25","59,63","4,58M","-0,20%"
"23.08.2018","60,09","60,54","60,73","59,92","3,42M","-0,79%"
"22.08.2018","60,57","60,12","60,74","59,87","5,56M","0,82%"
"21.08.2018","60,08","60,41","60,66","60,06","5,10M","-0,40%"
"20.08.2018","60,32","61,11","61,11","60,32","6,19M","-0,94%"
"17.08.2018","60,89","61,30","61,59","60,80","8,87M","-0,36%"
"16.08.2018","61,11","60,28","61,35","59,93","7,29M","1,41%"
"15.08.2018","60,26","59,87","60,42","59,39","5,21M","0,50%"
"14.08.2018","59,96","59,30","60,14","59,30","5,21M","0,91%"
"13.08.2018","59,42","59,20","59,80","59,12","4,80M","0,19%"
"10.08.2018","59,31","59,62","59,83","58,98","3,54M","-0,37%"
"09.08.2018","59,53","59,77","60,14","59,35","4,00M","-1,06%"
"08.08.2018","60,17","59,34","60,44","58,86","7,01M","2,02%"
"07.08.2018","58,98","59,38","59,48","58,83","5,12M","-0,69%"
"06.08.2018","59,39","59,03","59,63","58,72","5,52M","0,39%"
"03.08.2018","59,16","59,15","59,34","58,89","4,67M","-0,19%"
"02.08.2018","59,27","59,50","59,73","58,63","5,85M","-0,59%"
"01.08.2018","59,62","58,86","60,19","58,77","7,72M","1,48%"
"31.07.2018","58,75","59,14","59,42","58,41","6,56M","-0,31%"
"30.07.2018","58,93","56,92","59,02","56,82","8,10M","3,53%"
"27.07.2018","56,92","58,56","58,76","56,83","6,39M","-1,73%"
"26.07.2018","57,92","60,11","60,99","56,08","14,65M","-1,90%"
"25.07.2018","59,04","58,08","59,21","57,95","8,87M","1,34%"
"24.07.2018","58,26","56,08","58,27","56,04","9,67M","4,26%"
"23.07.2018","55,88","56,01","56,17","55,45","7,59M","-1,46%"
"20.07.2018","56,71","56,60","56,88","56,42","4,78M","0,30%"
"19.07.2018","56,54","56,84","56,93","56,08","3,80M","-0,60%"
"18.07.2018","56,88","56,58","56,91","56,29","3,73M","0,44%"
"17.07.2018","56,63","56,63","56,81","56,41","3,90M","0,35%"
"16.07.2018","56,43","56,88","56,93","56,21","3,78M","-0,76%"
"13.07.2018","56,86","56,62","57,07","56,52","3,69M","0,09%"
"12.07.2018","56,81","56,55","56,85","56,19","4,08M","1,90%"
"11.07.2018","55,75","56,00","56,11","55,53","3,90M","-0,77%"
"10.07.2018","56,18","56,77","56,77","56,00","3,72M","-0,48%"
"09.07.2018","56,45","56,64","56,75","56,30","4,12M","-0,19%"
"06.07.2018","56,56","56,22","56,68","56,11","5,16M","1,09%"
"05.07.2018","55,95","55,43","56,91","54,87","5,35M","0,54%"
"03.07.2018","55,65","55,25","56,02","55,09","3,93M","0,83%"
"02.07.2018","55,19","55,17","55,24","54,48","5,50M","-0,27%"
"29.06.2018","55,34","55,29","55,85","55,15","7,80M","0,07%"
"28.06.2018","55,30","54,49","55,63","54,48","10,41M","1,52%"
"27.06.2018","54,47","54,65","54,80","54,30","9,41M","-0,80%"
"26.06.2018","54,91","54,60","55,24","54,58","8,75M","0,44%"
"25.06.2018","54,67","55,00","55,33","54,25","7,44M","-0,85%"
"22.06.2018","55,14","54,65","55,34","54,24","10,99M","2,22%"
"21.06.2018","53,94","54,18","54,39","53,49","5,84M","-0,57%"
"20.06.2018","54,25","53,60","54,30","53,56","6,14M","1,14%"
"19.06.2018","53,64","53,40","53,73","53,04","5,47M","-0,02%"
"18.06.2018","53,65","54,28","54,49","53,51","8,52M","-2,10%"
"15.06.2018","54,80","54,14","54,81","53,86","14,50M","2,18%"
"14.06.2018","53,63","53,48","53,86","53,11","4,79M","0,32%"
"13.06.2018","53,46","53,35","54,30","53,24","7,31M","0,62%"
"12.06.2018","53,13","53,14","53,36","52,98","8,29M","0,02%"
"11.06.2018","53,12","53,30","53,50","52,86","4,93M","-0,08%"
"08.06.2018","53,16","52,62","53,22","52,59","4,69M","1,03%"
"07.06.2018","52,62","52,95","53,09","52,40","5,72M","-0,57%"
"06.06.2018","52,92","52,01","52,97","51,68","7,21M","1,93%"
"05.06.2018","51,92","51,40","52,18","51,27","8,08M","0,91%"
"04.06.2018","51,45","52,33","52,40","49,97","15,08M","-3,16%"
"01.06.2018","53,13","52,91","53,40","52,70","6,12M","0,97%"
"31.05.2018","52,62","53,14","53,18","52,46","8,86M","-0,75%"
"30.05.2018","53,02","52,48","53,45","52,48","6,46M","1,43%"
"29.05.2018","52,27","52,37","52,62","51,77","7,71M","-0,95%"
"25.05.2018","52,77","52,81","53,00","52,54","3,74M","0,15%"
"24.05.2018","52,69","52,54","52,75","52,12","4,93M","0,36%"
"23.05.2018","52,50","52,34","52,62","52,11","5,96M","0,31%"
"22.05.2018","52,34","52,28","52,82","52,20","3,78M","0,19%"
"21.05.2018","52,24","52,07","52,76","51,92","5,44M","-0,89%"
"18.05.2018","52,71","52,88","53,15","52,43","6,44M","-0,06%"
"17.05.2018","52,74","52,05","53,40","51,96","8,10M","1,02%"
"16.05.2018","52,21","52,45","52,62","52,12","5,42M","-0,17%"
"15.05.2018","52,30","51,95","52,34","51,71","8,13M","0,54%"
"14.05.2018","52,02","51,94","52,60","51,70","8,72M","0,31%"
"11.05.2018","51,86","51,38","52,11","51,05","8,99M","1,39%"
"10.05.2018","51,15","51,33","51,70","50,99","9,13M","0,12%"
"09.05.2018","51,09","50,51","51,21","50,35","11,59M","1,11%"
"08.05.2018","50,53","51,20","51,20","49,96","12,21M","-1,54%"
"07.05.2018","51,32","51,32","51,68","51,04","6,80M","-0,02%"
"04.05.2018","51,33","51,16","51,50","50,67","6,15M","-0,23%"
"03.05.2018","51,45","51,60","51,85","50,76","8,18M","-0,10%"
"02.05.2018","51,50","52,36","52,40","51,27","8,25M","-2,26%"
"01.05.2018","52,69","51,98","52,73","51,62","9,82M","1,07%"
"30.04.2018","52,13","52,67","52,67","51,83","11,44M","-0,27%"
"27.04.2018","52,27","52,33","52,87","52,01","7,20M","0,44%"
"26.04.2018","52,04","51,53","52,76","50,56","14,22M","0,54%"
"25.04.2018","51,76","51,48","51,87","50,56","14,31M","0,35%"
"24.04.2018","51,58","51,02","51,98","50,72","12,14M","1,34%"
"23.04.2018","50,90","51,25","51,53","50,66","10,41M","-0,53%"
"20.04.2018","51,17","51,62","51,85","51,02","11,67M","-0,85%"
"19.04.2018","51,61","52,35","52,54","51,51","17,15M","-1,32%"
"18.04.2018","52,30","52,35","52,85","52,04","14,69M","-0,15%"
"17.04.2018","52,38","54,20","54,23","52,20","27,81M","-3,14%"
"16.04.2018","54,08","58,41","58,67","52,70","34,84M","-7,79%"
"13.04.2018","58,65","59,15","59,28","57,91","11,55M","-0,32%"
"12.04.2018","58,84","59,30","59,31","57,85","14,99M","-2,23%"
"11.04.2018","60,18","60,60","60,77","59,94","7,82M","-1,68%"
"10.04.2018","61,21","61,36","61,48","60,53","6,85M","1,21%"
"09.04.2018","60,48","60,91","61,04","58,34","10,35M","-0,66%"
"06.04.2018","60,88","62,07","62,13","59,98","6,46M","-2,29%"
"05.04.2018","62,31","62,99","63,19","62,16","3,86M","-1,06%"
"04.04.2018","62,98","61,87","63,23","61,55","5,26M","0,33%"
"03.04.2018","62,77","62,32","62,86","61,53","6,07M","1,24%"
"02.04.2018","62,00","62,93","63,23","60,73","6,32M","-1,98%"
"29.03.2018","63,25","62,87","63,75","62,38","5,73M","1,09%"
"28.03.2018","62,57","62,58","63,36","62,42","5,52M","0,26%"
"27.03.2018","62,41","63,64","63,67","61,80","6,22M","-1,56%"
"26.03.2018","63,40","62,78","63,57","61,73","6,68M","2,16%"
"23.03.2018","62,06","64,05","64,05","61,94","8,48M","-2,96%"
"22.03.2018","63,95","65,58","65,89","63,91","6,78M","-3,25%"
"21.03.2018","66,10","66,54","66,99","66,09","4,33M","-0,50%"
"20.03.2018","66,43","66,38","67,16","65,72","6,31M","0,54%"
"19.03.2018","66,07","66,62","66,98","65,18","5,55M","-0,80%"
"16.03.2018","66,60","66,18","67,44","66,18","9,51M","0,53%"
"15.03.2018","66,25","66,76","66,93","66,21","3,42M","-0,57%"
"14.03.2018","66,63","67,08","67,26","66,27","4,86M","-0,07%"
"13.03.2018","66,68","67,81","68,22","66,27","5,91M","-1,14%"
"12.03.2018","67,45","67,90","68,18","67,18","5,03M","-0,69%"
"09.03.2018","67,92","66,95","68,05","66,67","6,26M","1,75%"
"08.03.2018","66,75","66,20","66,96","66,08","3,73M","0,98%"
"07.03.2018","66,10","64,90","66,26","64,70","5,93M","0,96%"
"06.03.2018","65,47","67,22","67,40","65,19","6,54M","-2,02%"
"05.03.2018","66,82","65,83","67,14","65,60","6,34M","0,98%"
"02.03.2018","66,17","65,45","66,50","65,13","5,39M","0,73%"
"01.03.2018","65,69","66,10","66,52","64,83","7,80M","-0,77%"
"28.02.2018","66,20","67,85","67,94","66,17","8,36M","-2,42%"
"27.02.2018","67,84","68,54","68,88","67,82","4,40M","-1,15%"
"26.02.2018","68,63","67,99","68,86","67,88","4,23M","1,00%"
"23.02.2018","67,95","66,17","68,03","66,17","5,24M","3,05%"
"22.02.2018","65,94","67,00","67,00","65,86","6,53M","-0,89%"
"21.02.2018","66,53","67,34","67,75","66,51","7,05M","-1,22%"
"20.02.2018","67,35","68,49","68,83","67,04","8,70M","-2,33%"
"16.02.2018","68,96","68,86","70,05","68,52","10,55M","-0,03%"
"15.02.2018","68,98","67,31","69,44","67,18","15,68M","5,55%"
"14.02.2018","65,35","63,59","65,94","63,27","10,29M","2,32%"
"13.02.2018","63,87","62,80","64,11","62,69","7,52M","1,12%"
"12.02.2018","63,16","62,95","63,59","62,30","7,50M","0,73%"
"09.02.2018","62,70","63,30","63,32","60,57","11,16M","0,02%"
"08.02.2018","62,69","62,55","64,77","62,53","14,96M","0,10%"
"07.02.2018","62,63","60,64","62,77","60,30","12,18M","2,84%"
"06.02.2018","60,90","59,83","61,20","58,44","18,29M","-0,10%"
"05.02.2018","60,96","65,43","65,89","60,93","23,18M","-3,97%"
"02.02.2018","63,48","62,89","64,29","62,85","11,72M","1,08%"
"01.02.2018","62,80","62,18","62,98","61,95","7,13M","0,32%"
"31.01.2018","62,60","63,96","64,03","61,94","8,89M","-2,13%"
"30.01.2018","63,96","63,93","64,61","63,31","5,85M","-0,73%"
"29.01.2018","64,43","64,12","64,96","64,08","6,76M","0,28%"
"26.01.2018","64,25","63,93","64,73","63,63","6,73M","1,15%"
"25.01.2018","63,52","64,00","64,26","63,20","6,18M","-0,38%"
"24.01.2018","63,76","63,71","64,00","63,14","6,43M","0,52%"
"23.01.2018","63,43","62,99","63,68","62,80","6,46M","0,24%"
"22.01.2018","63,28","62,29","63,42","62,02","6,75M","1,61%"
"19.01.2018","62,28","62,10","62,42","61,56","7,49M","0,73%"
"18.01.2018","61,83","61,81","61,90","61,09","7,90M","-0,03%"
"17.01.2018","61,85","60,33","62,00","60,28","10,61M","3,22%"
"16.01.2018","59,92","61,75","61,86","59,42","14,47M","-4,60%"
"12.01.2018","62,81","62,75","63,22","62,52","5,49M","0,54%"
"11.01.2018","62,47","61,99","62,52","61,80","6,59M","0,74%"
"10.01.2018","62,01","61,52","62,07","61,18","5,10M","0,26%"
"09.01.2018","61,85","61,87","62,10","61,55","5,16M","-0,10%"
"08.01.2018","61,91","61,78","62,20","61,21","4,66M","0,03%"
"05.01.2018","61,89","61,87","62,17","61,48","6,11M","0,23%"
"04.01.2018","61,75","61,00","61,82","60,78","6,40M","0,64%"
"03.01.2018","61,36","61,21","61,51","60,70","7,43M","0,08%"
"02.01.2018","61,31","61,40","61,51","60,84","6,47M","0,05%"
"29.12.2017","61,28","61,97","62,26","61,26","3,95M","-0,79%"
"28.12.2017","61,77","61,60","61,85","61,37","2,50M","0,15%"
"27.12.2017","61,68","61,35","62,02","61,30","3,72M","0,69%"
"26.12.2017","61,26","60,98","61,55","60,96","3,67M","0,49%"
"22.12.2017","60,96","61,48","61,71","60,60","5,48M","-0,88%"
"21.12.2017","61,50","61,45","61,80","61,03","6,20M","0,49%"
"20.12.2017","61,20","61,57","61,75","60,59","6,98M","-0,58%"
"19.12.2017","61,56","62,64","62,76","61,52","5,55M","-1,35%"
"18.12.2017","62,40","62,58","62,75","62,18","5,61M","-0,02%"
"15.12.2017","62,41","62,57","62,84","61,97","8,86M","0,45%"
"14.12.2017","62,13","63,48","63,52","61,72","5,51M","-2,11%"
"13.12.2017","63,47","63,14","63,97","63,00","4,35M","0,30%"
"12.12.2017","63,28","63,19","63,65","63,19","4,83M","0,41%"
"11.12.2017","63,02","62,22","63,41","62,09","4,50M","0,96%"
"08.12.2017","62,42","61,82","62,72","61,68","5,31M","0,94%"
"07.12.2017","61,84","60,96","61,89","60,96","5,14M","1,43%"
"06.12.2017","60,97","62,09","62,29","60,83","4,76M","-1,69%"
"05.12.2017","62,02","62,66","63,00","61,63","4,83M","-0,72%"
"04.12.2017","62,47","63,17","63,87","62,44","4,89M","-1,22%"
"01.12.2017","63,24","63,16","63,62","62,44","4,19M","0,08%"
"30.11.2017","63,19","63,09","63,80","62,53","8,05M","0,46%"
"29.11.2017","62,90","62,43","63,39","61,90","5,06M","0,61%"
"28.11.2017","62,52","61,72","62,96","61,61","8,52M","1,48%"
"27.11.2017","61,61","61,53","61,84","61,34","3,03M","0,29%"
"24.11.2017","61,43","61,15","61,61","61,03","1,99M","0,47%"
"22.11.2017","61,14","61,28","61,77","61,00","3,19M","-0,16%"
"21.11.2017","61,24","61,20","61,74","60,98","3,97M","0,72%"
"20.11.2017","60,80","61,17","61,22","60,15","4,90M","-0,85%"
"17.11.2017","61,32","61,56","61,90","60,99","4,15M","-0,89%"
"16.11.2017","61,87","61,25","61,97","61,01","4,29M","1,31%"
"15.11.2017","61,07","61,26","61,28","60,53","3,35M","-0,29%"
"14.11.2017","61,25","60,96","61,65","60,67","3,99M","0,43%"
"13.11.2017","60,99","60,70","61,21","60,50","4,22M","0,21%"
"10.11.2017","60,86","61,75","61,75","60,34","5,59M","-1,82%"
"09.11.2017","61,99","62,21","62,35","61,76","3,67M","-0,94%"
"08.11.2017","62,58","61,63","62,82","61,62","4,54M","1,08%"
"07.11.2017","61,91","61,58","62,43","61,45","4,05M","0,37%"
"06.11.2017","61,68","62,24","62,27","61,28","4,22M","-0,87%"
"03.11.2017","62,22","62,08","62,25","61,80","3,33M","-0,02%"
"02.11.2017","62,23","62,15","62,87","61,73","4,06M","0,11%"
"01.11.2017","62,16","61,86","62,35","61,49","4,71M","0,81%"
"31.10.2017","61,66","60,94","61,90","60,68","8,23M","1,35%"
"30.10.2017","60,84","61,09","61,53","60,28","8,44M","1,50%"
"27.10.2017","59,94","60,98","61,69","59,79","9,54M","-1,66%"
