"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"03.06.2019","236,56","241,49","243,80","236,02","5,00M","-2,17%"
"31.05.2019","241,80","241,95","243,62","239,48","3,29M","-0,70%"
"30.05.2019","243,50","241,92","245,35","241,34","2,65M","0,45%"
"29.05.2019","242,40","239,85","243,03","237,90","3,96M","0,14%"
"28.05.2019","242,06","248,50","249,30","241,90","6,17M","-2,25%"
"24.05.2019","247,63","247,25","249,36","245,51","2,97M","0,46%"
"23.05.2019","246,50","247,98","248,15","244,39","3,93M","-1,14%"
"22.05.2019","249,34","249,10","251,03","248,71","4,04M","-0,24%"
"21.05.2019","249,94","247,01","251,18","246,80","5,35M","1,61%"
"20.05.2019","245,99","240,00","246,74","239,77","5,39M","1,91%"
"17.05.2019","241,38","236,17","242,44","235,65","4,49M","1,94%"
"16.05.2019","236,79","235,89","240,44","235,72","4,46M","0,30%"
"15.05.2019","236,08","235,00","237,53","232,62","5,10M","-0,15%"
"14.05.2019","236,43","240,64","240,99","236,28","5,33M","-1,30%"
"13.05.2019","239,55","236,45","240,10","236,20","4,68M","-0,43%"
"10.05.2019","240,59","239,97","242,62","236,37","4,37M","1,10%"
"09.05.2019","237,97","236,60","240,54","235,67","4,30M","-0,49%"
"08.05.2019","239,15","238,00","240,81","235,53","3,77M","0,46%"
"07.05.2019","238,05","239,19","243,15","236,40","5,10M","-1,02%"
"06.05.2019","240,50","228,17","240,57","227,50","7,18M","3,69%"
"03.05.2019","231,95","232,84","233,90","227,18","4,32M","-0,22%"
"02.05.2019","232,45","230,90","233,34","228,08","5,50M","0,22%"
"01.05.2019","231,95","233,07","234,62","230,35","4,82M","-0,48%"
"30.04.2019","233,07","238,08","238,08","230,19","7,63M","-1,84%"
"29.04.2019","237,45","237,40","238,06","234,16","5,35M","0,19%"
"26.04.2019","237,00","232,14","237,11","231,19","6,19M","2,69%"
"25.04.2019","230,79","228,53","232,12","228,13","5,95M","0,19%"
"24.04.2019","230,35","230,09","231,63","227,75","6,10M","-0,10%"
"23.04.2019","230,58","228,25","231,94","226,10","10,26M","1,53%"
"22.04.2019","227,11","224,00","227,56","221,50","11,19M","2,42%"
"18.04.2019","221,75","217,14","223,00","214,21","13,93M","2,26%"
"17.04.2019","216,84","223,79","224,24","208,07","22,10M","-1,86%"
"16.04.2019","220,96","238,01","238,01","215,82","27,36M","-4,01%"
"15.04.2019","230,20","225,77","230,97","224,41","10,02M","3,13%"
"12.04.2019","223,22","236,50","236,78","220,77","13,98M","-5,18%"
"11.04.2019","235,42","246,05","246,92","232,68","8,22M","-4,31%"
"10.04.2019","246,03","248,78","249,87","245,52","2,75M","-1,11%"
"09.04.2019","248,79","247,57","249,94","245,95","2,90M","0,02%"
"08.04.2019","248,75","249,68","249,68","246,31","2,20M","-0,01%"
"05.04.2019","248,78","248,95","249,31","245,17","3,34M","0,56%"
"04.04.2019","247,39","245,48","249,11","244,64","2,26M","0,63%"
"03.04.2019","245,84","246,31","247,54","244,59","2,85M","0,59%"
"02.04.2019","244,41","245,51","246,40","242,80","4,06M","-0,46%"
"01.04.2019","245,54","249,71","250,20","243,06","4,81M","-0,70%"
"29.03.2019","247,26","244,29","247,76","241,87","4,29M","2,08%"
"28.03.2019","242,23","242,59","242,85","238,88","3,60M","0,22%"
"27.03.2019","241,71","242,94","245,68","238,16","4,82M","-0,69%"
"26.03.2019","243,39","247,26","247,89","241,72","4,42M","-1,41%"
"25.03.2019","246,86","247,42","247,42","240,78","4,11M","-0,09%"
"22.03.2019","247,09","250,57","251,19","246,99","3,78M","-1,96%"
"21.03.2019","252,02","249,19","252,96","248,66","2,70M","0,61%"
"20.03.2019","250,50","257,43","257,69","249,97","4,19M","-2,58%"
"19.03.2019","257,13","255,95","259,25","255,14","4,16M","0,84%"
"18.03.2019","255,00","252,66","255,31","250,42","3,93M","1,43%"
"15.03.2019","251,40","254,34","254,74","249,94","6,47M","-0,74%"
"14.03.2019","253,27","253,00","255,06","252,34","3,87M","0,40%"
"13.03.2019","252,25","247,96","252,76","247,08","4,88M","2,59%"
"12.03.2019","245,88","244,95","247,48","243,74","4,24M","1,12%"
"11.03.2019","243,15","239,21","244,02","236,41","4,54M","2,47%"
"08.03.2019","237,29","235,15","239,41","234,63","4,92M","0,25%"
"07.03.2019","236,70","240,30","241,18","235,55","5,03M","-0,99%"
"06.03.2019","239,07","241,74","241,74","237,03","4,88M","-0,98%"
"05.03.2019","241,43","236,53","243,20","234,94","6,92M","2,29%"
"04.03.2019","236,02","248,12","248,45","234,51","8,65M","-4,12%"
"01.03.2019","246,15","243,56","248,00","243,56","6,92M","1,62%"
"28.02.2019","242,22","249,70","251,95","239,15","11,03M","-3,14%"
"27.02.2019","250,08","261,61","261,61","248,94","8,95M","-4,91%"
"26.02.2019","262,98","264,66","265,43","262,80","3,21M","-0,61%"
"25.02.2019","264,60","267,58","268,17","264,38","3,68M","-0,94%"
"22.02.2019","267,11","266,50","268,39","265,95","3,19M","0,27%"
"21.02.2019","266,40","269,47","269,94","265,10","2,55M","-1,15%"
"20.02.2019","269,51","269,21","270,59","268,18","2,80M","-0,33%"
"19.02.2019","270,41","271,17","272,49","269,28","2,49M","-0,27%"
"15.02.2019","271,13","267,79","271,13","266,62","3,67M","2,19%"
"14.02.2019","265,33","263,24","267,07","262,71","3,02M","0,58%"
"13.02.2019","263,80","263,52","266,29","263,15","3,07M","0,11%"
"12.02.2019","263,50","259,22","264,00","256,92","4,33M","2,47%"
"11.02.2019","257,14","261,17","261,18","256,34","4,86M","-1,82%"
"08.02.2019","261,90","267,50","268,70","260,32","4,55M","-2,64%"
"07.02.2019","269,00","268,64","270,58","267,26","2,46M","-0,19%"
"06.02.2019","269,50","265,14","269,93","264,98","2,57M","1,20%"
"05.02.2019","266,31","270,12","272,09","265,84","3,60M","-0,71%"
"04.02.2019","268,21","268,31","268,69","264,27","3,40M","-0,19%"
"01.02.2019","268,72","268,47","269,39","266,03","3,95M","-0,55%"
"31.01.2019","270,20","270,48","271,74","268,99","4,06M","-0,06%"
"30.01.2019","270,37","269,69","272,44","267,19","3,66M","1,13%"
"29.01.2019","267,34","266,00","268,45","265,44","2,17M","0,21%"
"28.01.2019","266,77","266,90","266,93","264,61","2,84M","-0,48%"
"25.01.2019","268,05","268,80","270,41","265,70","2,81M","0,72%"
"24.01.2019","266,13","266,80","268,16","264,26","2,93M","-0,33%"
"23.01.2019","267,02","267,75","269,47","263,67","2,97M","0,50%"
"22.01.2019","265,69","264,06","267,50","263,74","4,05M","0,07%"
"18.01.2019","265,50","262,60","266,26","260,42","4,84M","2,21%"
"17.01.2019","259,77","260,99","261,74","257,89","3,58M","-0,65%"
"16.01.2019","261,46","258,73","262,19","258,17","6,07M","1,79%"
"15.01.2019","256,87","250,00","256,92","247,00","5,33M","3,55%"
"14.01.2019","248,06","246,59","249,92","246,11","4,96M","0,16%"
"11.01.2019","247,67","243,45","247,76","243,27","3,97M","1,14%"
"10.01.2019","244,87","242,08","245,14","241,41","3,37M","0,50%"
"09.01.2019","243,64","244,76","246,63","242,06","3,43M","0,14%"
"08.01.2019","243,29","242,33","244,79","239,71","3,62M","1,34%"
"07.01.2019","240,08","240,40","241,98","238,23","4,13M","0,19%"
"04.01.2019","239,62","239,80","243,46","238,80","5,37M","1,17%"
"03.01.2019","236,85","243,48","243,48","236,12","4,62M","-2,73%"
"02.01.2019","243,49","245,00","246,35","241,47","4,06M","-2,26%"
"31.12.2018","249,12","248,06","250,28","246,94","3,12M","1,17%"
"28.12.2018","246,24","246,71","249,79","244,81","3,31M","0,11%"
"27.12.2018","245,97","239,10","245,97","235,24","4,30M","1,08%"
"26.12.2018","243,35","232,70","243,37","231,81","4,16M","4,47%"
"24.12.2018","232,94","236,24","237,90","232,56","3,09M","-2,27%"
"21.12.2018","238,34","240,73","247,50","237,45","12,21M","-1,69%"
"20.12.2018","242,44","248,50","249,01","240,05","7,31M","-3,14%"
"19.12.2018","250,31","252,37","256,56","247,59","5,47M","-1,05%"
"18.12.2018","252,97","259,70","259,99","248,20","5,07M","-1,98%"
"17.12.2018","258,07","261,04","262,75","256,73","5,81M","-2,62%"
"14.12.2018","265,02","270,36","270,57","263,71","3,36M","-2,62%"
"13.12.2018","272,15","270,86","273,32","269,62","2,35M","0,56%"
"12.12.2018","270,64","271,95","274,56","270,49","3,17M","1,28%"
"11.12.2018","267,22","269,58","271,53","265,67","3,10M","0,26%"
"10.12.2018","266,53","268,59","269,00","260,23","4,06M","-0,98%"
"07.12.2018","269,18","273,76","276,42","267,28","3,51M","-2,77%"
"06.12.2018","276,85","273,02","276,94","265,25","6,69M","-0,61%"
"04.12.2018","278,55","286,15","287,94","276,91","4,64M","-2,72%"
"03.12.2018","286,33","283,00","286,53","282,71","4,18M","1,77%"
"30.11.2018","281,36","282,99","283,64","279,07","6,14M","-0,42%"
"29.11.2018","282,55","280,43","285,45","280,31","4,18M","0,57%"
"28.11.2018","280,95","272,82","282,40","272,82","5,04M","3,61%"
"27.11.2018","271,15","265,57","271,30","265,03","3,50M","1,87%"
"26.11.2018","266,16","264,62","268,30","263,50","3,88M","1,74%"
"23.11.2018","261,62","260,00","262,94","258,28","1,16M","0,41%"
"21.11.2018","260,55","262,59","264,63","260,45","3,23M","-0,36%"
"20.11.2018","261,50","265,62","266,78","260,40","3,62M","-1,71%"
"19.11.2018","266,05","271,48","272,27","264,18","3,67M","-1,87%"
"16.11.2018","271,11","264,99","271,80","264,92","3,86M","2,33%"
"15.11.2018","264,94","264,00","265,92","260,85","3,66M","-0,01%"
"14.11.2018","264,96","269,29","270,52","263,35","3,51M","-1,58%"
"13.11.2018","269,22","272,58","273,60","268,14","2,52M","-1,16%"
"12.11.2018","272,38","276,00","277,79","272,00","3,14M","-1,51%"
"09.11.2018","276,55","276,86","278,00","274,19","2,90M","-0,04%"
"08.11.2018","276,65","276,00","278,00","274,70","3,81M","0,74%"
"07.11.2018","274,63","266,90","276,75","266,90","5,80M","4,21%"
"06.11.2018","263,54","260,70","264,01","260,70","2,58M","0,97%"
"05.11.2018","261,01","262,15","263,00","260,07","3,29M","0,00%"
"02.11.2018","261,01","264,61","266,38","259,56","2,59M","0,03%"
"01.11.2018","260,93","262,92","264,68","259,76","2,77M","-0,16%"
"31.10.2018","261,35","260,87","264,07","260,22","4,23M","1,19%"
"30.10.2018","258,28","256,69","259,69","253,98","4,17M","0,69%"
"29.10.2018","256,52","259,72","262,04","253,32","3,70M","-0,64%"
"26.10.2018","258,18","261,50","262,40","257,02","4,83M","-2,29%"
"25.10.2018","264,24","258,16","265,18","253,37","4,68M","3,09%"
"24.10.2018","256,32","264,01","265,33","255,93","5,27M","-3,22%"
"23.10.2018","264,86","259,72","265,52","259,20","4,08M","1,02%"
"22.10.2018","262,19","266,75","266,83","260,06","2,62M","-1,17%"
"19.10.2018","265,30","266,62","267,98","263,89","3,34M","-0,57%"
"18.10.2018","266,81","267,35","267,88","263,71","3,13M","-0,18%"
"17.10.2018","267,30","270,19","271,00","265,63","3,99M","-1,93%"
"16.10.2018","272,57","269,69","272,81","265,00","6,45M","4,73%"
"15.10.2018","260,25","260,13","262,44","259,31","3,58M","0,25%"
"12.10.2018","259,61","259,70","261,39","256,86","4,01M","0,97%"
"11.10.2018","257,12","262,00","264,40","255,78","4,56M","-2,27%"
"10.10.2018","263,08","270,60","271,42","262,52","4,27M","-2,60%"
"09.10.2018","270,11","269,19","271,95","268,47","2,51M","0,41%"
"08.10.2018","269,01","268,84","269,65","265,65","1,86M","-0,07%"
"05.10.2018","269,20","268,65","271,00","267,95","2,05M","0,33%"
"04.10.2018","268,32","271,00","271,62","267,31","2,19M","-0,95%"
"03.10.2018","270,90","272,00","272,07","269,77","3,00M","0,10%"
"02.10.2018","270,63","269,00","271,44","267,50","2,78M","0,57%"
"01.10.2018","269,10","267,25","270,02","267,02","3,31M","1,15%"
"28.09.2018","266,04","264,38","266,19","263,85","2,88M","0,53%"
"27.09.2018","264,65","263,00","265,41","262,93","2,76M","0,66%"
"26.09.2018","262,91","264,50","265,49","262,45","2,24M","-0,23%"
"25.09.2018","263,51","267,30","267,33","263,03","3,79M","-1,44%"
"24.09.2018","267,36","267,01","269,53","266,67","2,70M","0,26%"
"21.09.2018","266,67","266,10","267,84","265,85","5,67M","0,11%"
"20.09.2018","266,39","266,08","267,94","266,06","2,09M","0,40%"
"19.09.2018","265,33","264,47","265,61","263,16","2,27M","0,77%"
"18.09.2018","263,29","262,93","264,09","262,00","3,56M","-0,22%"
"17.09.2018","263,87","266,50","266,66","263,41","1,94M","-0,54%"
"14.09.2018","265,31","265,40","266,65","263,28","2,08M","-0,07%"
"13.09.2018","265,49","264,16","265,69","263,42","2,73M","1,07%"
"12.09.2018","262,67","261,12","264,49","260,85","2,24M","0,62%"
"11.09.2018","261,04","257,92","261,42","257,48","2,28M","0,50%"
"10.09.2018","259,73","266,78","266,80","258,75","4,15M","-3,19%"
"07.09.2018","268,28","269,64","271,16","267,51","2,96M","-0,51%"
"06.09.2018","269,65","267,60","270,02","266,94","2,56M","0,75%"
"05.09.2018","267,64","268,56","268,80","266,93","2,23M","-0,32%"
"04.09.2018","268,51","268,00","269,41","266,57","2,10M","0,02%"
"31.08.2018","268,46","268,28","269,21","267,20","2,96M","0,03%"
"30.08.2018","268,39","269,46","270,17","268,11","2,98M","-0,23%"
"29.08.2018","269,00","268,39","269,32","267,25","2,88M","0,18%"
"28.08.2018","268,51","268,54","269,14","267,33","2,60M","0,54%"
"27.08.2018","267,08","265,00","267,45","264,42","2,61M","1,06%"
"24.08.2018","264,28","261,75","264,78","261,75","2,24M","1,09%"
"23.08.2018","261,42","261,02","262,56","259,56","1,60M","0,26%"
"22.08.2018","260,74","261,95","261,95","260,25","2,15M","-0,36%"
"21.08.2018","261,69","261,85","262,52","260,73","1,56M","-0,27%"
"20.08.2018","262,40","263,00","263,49","261,57","1,79M","0,03%"
"17.08.2018","262,33","263,55","264,13","261,72","1,97M","-0,29%"
"16.08.2018","263,10","261,57","263,75","261,45","2,12M","0,96%"
"15.08.2018","260,61","261,98","262,69","259,19","2,02M","-1,09%"
"14.08.2018","263,48","260,89","264,30","260,85","1,94M","0,99%"
"13.08.2018","260,91","261,00","262,55","260,30","1,64M","0,21%"
"10.08.2018","260,36","260,49","261,50","259,11","1,63M","-0,47%"
"09.08.2018","261,59","259,91","263,02","259,31","2,32M","1,07%"
"08.08.2018","258,81","258,11","259,50","257,92","1,49M","0,45%"
"07.08.2018","257,65","257,64","258,84","257,13","1,46M","0,35%"
"06.08.2018","256,76","256,50","257,54","255,47","1,40M","-0,18%"
"03.08.2018","257,22","256,45","257,56","254,30","1,42M","0,45%"
"02.08.2018","256,08","253,50","256,30","252,23","1,85M","1,07%"
"01.08.2018","253,37","256,10","256,10","252,81","3,01M","0,06%"
"31.07.2018","253,22","254,14","255,20","252,85","2,36M","-0,24%"
"30.07.2018","253,84","255,91","256,89","253,11","1,68M","-0,82%"
"27.07.2018","255,95","257,79","257,79","255,39","1,66M","-0,41%"
"26.07.2018","257,00","256,25","257,87","255,79","2,02M","0,84%"
"25.07.2018","254,86","254,81","255,27","252,76","3,05M","0,43%"
"24.07.2018","253,76","254,86","254,96","252,01","2,48M","0,40%"
"23.07.2018","252,74","252,91","255,23","252,43","1,48M","0,02%"
"20.07.2018","252,70","251,17","253,55","251,17","2,01M","-0,09%"
"19.07.2018","252,93","255,32","256,50","251,85","2,31M","-0,97%"
"18.07.2018","255,42","251,11","256,61","250,44","3,36M","2,05%"
"17.07.2018","250,29","251,55","252,52","246,27","6,93M","-2,60%"
"16.07.2018","256,98","258,29","258,45","256,44","3,63M","-0,66%"
"13.07.2018","258,70","256,39","259,01","256,02","2,36M","1,03%"
"12.07.2018","256,05","256,18","256,82","254,92","1,59M","0,57%"
"11.07.2018","254,59","255,14","256,00","253,74","1,49M","-0,37%"
"10.07.2018","255,54","254,18","256,90","253,75","2,01M","0,74%"
"09.07.2018","253,67","252,13","254,01","251,05","2,04M","1,16%"
"06.07.2018","250,76","251,01","251,73","249,42","1,57M","0,10%"
"05.07.2018","250,50","249,11","250,93","247,58","2,18M","1,43%"
"03.07.2018","246,98","248,30","248,75","246,74","1,25M","-0,20%"
"02.07.2018","247,48","245,00","247,73","244,12","1,79M","0,87%"
"29.06.2018","245,34","244,90","247,50","244,60","2,79M","0,18%"
"28.06.2018","244,90","247,13","248,00","242,23","3,56M","-1,32%"
"27.06.2018","248,17","250,29","251,76","248,13","2,48M","-0,64%"
"26.06.2018","249,77","250,56","252,47","249,54","2,16M","-0,37%"
"25.06.2018","250,71","254,36","255,13","248,61","3,06M","-1,44%"
"22.06.2018","254,37","252,24","255,11","251,19","2,74M","0,98%"
"21.06.2018","251,89","252,95","253,65","250,92","2,15M","-0,36%"
"20.06.2018","252,81","253,31","253,73","251,88","2,58M","-0,08%"
"19.06.2018","253,02","252,97","253,30","251,16","2,37M","-0,73%"
"18.06.2018","254,87","254,00","255,01","252,13","1,96M","-0,43%"
"15.06.2018","255,98","254,27","255,98","252,56","4,77M","0,25%"
"14.06.2018","255,33","254,47","255,99","253,66","2,46M","0,97%"
"13.06.2018","252,87","254,14","256,73","252,48","3,14M","-0,28%"
"12.06.2018","253,58","253,20","253,94","250,17","2,57M","-0,08%"
"11.06.2018","253,78","250,84","254,99","250,40","2,78M","1,24%"
"08.06.2018","250,68","249,46","251,50","248,07","3,03M","0,68%"
"07.06.2018","248,98","249,76","250,00","248,25","2,12M","0,13%"
"06.06.2018","248,65","246,32","248,72","245,13","2,65M","1,73%"
"05.06.2018","244,43","245,09","245,11","241,91","1,53M","-0,08%"
"04.06.2018","244,63","244,00","245,24","242,74","2,19M","0,53%"
"01.06.2018","243,35","243,74","243,74","241,29","2,37M","0,76%"
"31.05.2018","241,51","244,21","244,75","240,68","2,97M","-1,40%"
"30.05.2018","244,94","243,74","245,75","242,63","2,07M","1,14%"
"29.05.2018","242,17","243,86","243,86","240,24","2,84M","-1,13%"
"25.05.2018","244,95","242,95","245,58","242,44","1,55M","0,91%"
"24.05.2018","242,73","244,57","245,44","242,20","2,61M","-0,63%"
"23.05.2018","244,26","244,03","245,50","241,63","3,05M","-0,38%"
"22.05.2018","245,18","248,00","248,05","243,84","2,64M","-1,10%"
"21.05.2018","247,90","245,00","249,17","244,84","3,04M","1,33%"
"18.05.2018","244,64","243,37","244,76","242,39","2,28M","0,69%"
"17.05.2018","242,96","241,49","243,56","240,54","2,42M","0,51%"
"16.05.2018","241,72","239,65","241,81","238,57","1,91M","0,93%"
"15.05.2018","239,50","241,86","242,22","238,67","2,40M","-1,40%"
"14.05.2018","242,90","238,90","243,67","238,82","3,89M","1,94%"
"11.05.2018","238,28","233,58","238,80","232,95","3,04M","1,96%"
"10.05.2018","233,71","230,15","234,29","229,36","2,17M","1,96%"
"09.05.2018","229,21","233,05","233,42","228,23","3,50M","-1,22%"
"08.05.2018","232,03","233,72","233,72","230,65","2,70M","-0,75%"
"07.05.2018","233,78","235,88","236,99","232,63","3,24M","-0,90%"
"04.05.2018","235,90","233,10","236,65","232,16","2,00M","0,75%"
"03.05.2018","234,15","231,97","234,80","229,31","2,73M","0,30%"
"02.05.2018","233,46","235,38","236,21","232,86","3,54M","-1,43%"
"01.05.2018","236,85","237,00","237,49","234,36","2,63M","0,19%"
"30.04.2018","236,40","241,00","241,00","236,40","3,45M","-1,57%"
"27.04.2018","240,18","237,63","240,54","237,15","2,30M","1,33%"
"26.04.2018","237,03","235,73","237,84","234,33","2,25M","0,91%"
"25.04.2018","234,90","233,45","235,10","230,44","3,12M","0,29%"
"24.04.2018","234,22","235,95","237,32","232,56","2,77M","-0,05%"
"23.04.2018","234,34","235,29","236,21","233,08","3,05M","-0,31%"
"20.04.2018","235,06","236,05","237,10","233,50","2,84M","-0,30%"
"19.04.2018","235,76","236,20","238,27","234,80","2,73M","-0,27%"
"18.04.2018","236,40","239,00","239,74","236,30","2,94M","-0,90%"
"17.04.2018","238,55","239,31","241,67","236,08","6,18M","3,57%"
"16.04.2018","230,32","227,11","231,85","226,35","4,51M","2,69%"
"13.04.2018","224,28","225,10","226,13","223,08","2,50M","0,02%"
"12.04.2018","224,24","224,04","225,75","223,41","2,66M","1,05%"
"11.04.2018","221,90","224,27","225,39","221,69","3,48M","-2,16%"
"10.04.2018","226,79","225,40","228,16","223,49","2,77M","1,82%"
"09.04.2018","222,73","225,58","226,13","222,36","3,03M","-0,55%"
"06.04.2018","223,96","226,65","228,19","221,82","3,23M","-2,23%"
"05.04.2018","229,07","229,46","231,58","226,79","3,35M","0,12%"
"04.04.2018","228,79","220,69","229,48","220,42","4,67M","1,87%"
"03.04.2018","224,58","220,34","225,10","219,69","4,65M","3,40%"
"02.04.2018","217,20","218,46","222,99","214,63","6,22M","1,50%"
"29.03.2018","214,00","219,38","223,35","214,00","5,53M","-2,06%"
"28.03.2018","218,50","218,89","219,91","217,04","3,18M","0,25%"
"27.03.2018","217,96","220,32","221,95","216,41","3,72M","-0,51%"
"26.03.2018","219,07","215,19","219,41","214,70","3,56M","3,07%"
"23.03.2018","212,55","215,75","217,73","212,50","5,74M","-1,24%"
"22.03.2018","215,21","221,65","221,66","215,10","5,89M","-3,42%"
"21.03.2018","222,82","226,45","227,44","222,82","3,42M","-1,75%"
"20.03.2018","226,78","225,16","227,60","223,88","3,43M","0,77%"
"19.03.2018","225,05","227,31","227,97","223,68","3,41M","-1,23%"
"16.03.2018","227,86","229,66","231,27","227,75","5,69M","-0,71%"
"15.03.2018","229,48","225,83","230,76","225,66","3,33M","1,82%"
"14.03.2018","225,38","227,13","229,39","225,02","3,05M","-0,69%"
"13.03.2018","226,94","223,53","228,06","223,16","3,34M","1,87%"
"12.03.2018","222,77","226,21","227,00","222,77","3,12M","-1,18%"
"09.03.2018","225,43","226,11","226,52","222,50","4,83M","0,31%"
"08.03.2018","224,73","227,93","227,99","223,92","3,50M","-1,12%"
"07.03.2018","227,27","224,35","227,81","223,75","3,24M","0,48%"
"06.03.2018","226,18","228,92","229,15","223,89","2,65M","-0,96%"
"05.03.2018","228,38","223,37","229,43","222,79","2,63M","1,42%"
"02.03.2018","225,19","223,21","225,82","222,59","2,61M","0,33%"
"01.03.2018","224,45","225,70","229,29","222,74","3,51M","-0,76%"
"28.02.2018","226,16","234,42","234,75","226,09","4,37M","-2,74%"
"27.02.2018","232,52","234,40","235,89","232,44","2,90M","-0,66%"
"26.02.2018","234,06","231,64","234,51","229,70","3,31M","1,69%"
"23.02.2018","230,16","227,90","230,32","225,91","2,39M","1,35%"
"22.02.2018","227,09","226,30","229,84","225,08","2,77M","0,87%"
"21.02.2018","225,13","226,15","229,35","225,11","3,37M","-0,68%"
"20.02.2018","226,66","227,91","228,75","225,61","3,17M","-1,18%"
"16.02.2018","229,37","225,99","230,55","225,70","3,62M","1,48%"
"15.02.2018","226,02","229,27","230,00","221,74","4,66M","-1,21%"
"14.02.2018","228,78","224,95","229,34","223,92","2,88M","0,94%"
"13.02.2018","226,64","223,15","227,12","222,38","3,54M","0,42%"
"12.02.2018","225,69","222,44","228,00","222,15","4,91M","2,14%"
"09.02.2018","220,96","218,00","223,28","212,01","6,23M","2,08%"
"08.02.2018","216,46","225,33","226,63","216,26","4,90M","-4,14%"
"07.02.2018","225,82","222,33","229,29","221,51","5,59M","0,28%"
"06.02.2018","225,18","212,20","226,51","210,21","7,06M","2,35%"
"05.02.2018","220,02","230,79","233,11","208,48","6,29M","-5,11%"
"02.02.2018","231,88","233,00","236,30","231,19","3,96M","-1,42%"
"01.02.2018","235,22","235,26","237,82","233,83","4,27M","-0,66%"
"31.01.2018","236,78","242,84","247,00","235,76","5,19M","0,05%"
"30.01.2018","236,65","232,88","242,74","232,10","11,57M","-4,35%"
"29.01.2018","247,41","249,28","250,79","247,40","2,56M","-0,43%"
"26.01.2018","248,47","245,00","248,74","244,46","2,62M","1,34%"
"25.01.2018","245,18","244,75","246,19","243,90","2,42M","0,13%"
"24.01.2018","244,85","246,01","247,31","243,71","2,73M","-0,15%"
"23.01.2018","245,21","242,99","246,98","242,41","3,30M","0,68%"
"22.01.2018","243,56","243,59","243,79","241,36","4,01M","0,09%"
"19.01.2018","243,35","244,18","244,35","241,07","4,29M","0,08%"
"18.01.2018","243,16","239,26","243,90","238,55","6,23M","1,98%"
"17.01.2018","238,43","234,67","238,96","233,85","5,12M","2,37%"
"16.01.2018","232,90","233,37","235,00","231,25","6,85M","1,86%"
"12.01.2018","228,64","227,45","229,90","226,52","3,94M","1,44%"
"11.01.2018","225,39","224,18","225,92","223,70","2,54M","0,53%"
"10.01.2018","224,20","224,83","225,01","223,03","2,31M","-0,74%"
"09.01.2018","225,88","224,76","226,63","223,30","2,67M","0,50%"
"08.01.2018","224,76","228,13","228,71","224,61","2,85M","-1,74%"
"05.01.2018","228,73","225,19","229,05","224,72","2,43M","1,91%"
"04.01.2018","224,45","224,34","226,10","224,17","2,75M","0,43%"
"03.01.2018","223,48","221,62","223,81","220,52","2,42M","1,05%"
"02.01.2018","221,16","221,02","222,45","220,00","3,48M","0,32%"
"29.12.2017","220,46","223,95","223,95","220,46","2,35M","-1,04%"
"28.12.2017","222,77","221,46","222,79","220,15","1,45M","1,07%"
"27.12.2017","220,42","219,98","221,44","219,25","1,86M","0,37%"
"26.12.2017","219,60","219,09","220,42","219,09","1,48M","-0,18%"
"22.12.2017","220,00","222,00","222,35","218,45","1,96M","-0,76%"
"21.12.2017","221,69","223,12","223,94","221,37","2,96M","-0,31%"
"20.12.2017","222,38","223,11","224,89","221,73","2,63M","0,15%"
"19.12.2017","222,04","222,99","223,79","220,85","2,34M","-0,28%"
"18.12.2017","222,67","222,60","224,81","222,19","3,19M","0,38%"
"15.12.2017","221,82","223,75","223,75","220,63","6,29M","0,26%"
"14.12.2017","221,25","225,00","226,97","221,01","2,81M","-1,38%"
"13.12.2017","224,35","221,74","224,95","221,23","3,06M","0,84%"
"12.12.2017","222,49","222,31","223,42","221,26","2,29M","-0,13%"
"11.12.2017","222,77","224,16","224,82","222,04","1,60M","-0,51%"
"08.12.2017","223,91","220,55","224,33","220,22","2,23M","1,71%"
"07.12.2017","220,15","220,59","220,61","218,19","2,66M","0,10%"
"06.12.2017","219,94","221,02","221,96","219,03","2,40M","-0,07%"
"05.12.2017","220,09","221,00","223,72","219,16","3,25M","-0,60%"
"04.12.2017","221,42","229,26","231,77","221,40","5,59M","-2,36%"
"01.12.2017","226,78","228,89","229,22","221,08","3,33M","-0,61%"
"30.11.2017","228,17","223,83","228,75","222,29","6,85M","2,37%"
"29.11.2017","222,88","217,70","224,27","217,36","4,25M","3,12%"
"28.11.2017","216,14","213,88","216,31","212,51","2,91M","1,76%"
"27.11.2017","212,40","212,25","214,25","211,81","2,86M","-0,05%"
"24.11.2017","212,51","212,00","212,93","211,00","743,96K","0,61%"
"22.11.2017","211,22","212,26","212,81","210,76","2,26M","-0,65%"
"21.11.2017","212,60","211,13","212,85","210,75","2,33M","1,12%"
"20.11.2017","210,25","210,00","210,68","209,58","2,04M","0,17%"
"17.11.2017","209,90","210,46","211,46","209,15","1,89M","-0,58%"
"16.11.2017","211,13","210,38","212,01","209,90","1,92M","0,61%"
"15.11.2017","209,86","210,88","211,98","209,62","1,82M","-0,87%"
"14.11.2017","211,71","212,21","212,70","210,92","1,99M","-0,45%"
"13.11.2017","212,66","210,31","213,53","209,94","2,66M","0,75%"
"10.11.2017","211,07","211,46","211,81","210,20","1,38M","-0,23%"
"09.11.2017","211,56","210,59","211,76","209,13","1,84M","0,37%"
"08.11.2017","210,77","212,08","212,93","210,70","2,26M","-0,91%"
"07.11.2017","212,70","212,74","213,54","210,89","1,85M","0,27%"
